train_loss,epoch,step,val_loss,joint-0-acc,joint-1-acc,joint-2-acc,joint-3-acc,joint-4-acc,joint-5-acc,joint-6-acc,mean-detection-acc,joint-0-dist,joint-1-dist,joint-2-dist,joint-3-dist,joint-4-dist,joint-5-dist,joint-6-dist,mean-l2-dist
0.023416239768266678,1,64,,,,,,,,,,,,,,,,,
0.02276548743247986,1,65,,,,,,,,,,,,,,,,,
0.02229894883930683,1,66,,,,,,,,,,,,,,,,,
0.021758630871772766,1,67,,,,,,,,,,,,,,,,,
0.021236123517155647,1,68,,,,,,,,,,,,,,,,,
0.020820433273911476,1,69,,,,,,,,,,,,,,,,,
0.020386630669236183,1,70,,,,,,,,,,,,,,,,,
0.019975973293185234,1,71,,,,,,,,,,,,,,,,,
0.01956574246287346,1,72,,,,,,,,,,,,,,,,,
0.019087638705968857,1,73,,,,,,,,,,,,,,,,,
0.018728163093328476,1,74,,,,,,,,,,,,,,,,,
0.018399445340037346,1,75,,,,,,,,,,,,,,,,,
0.018092697486281395,1,76,,,,,,,,,,,,,,,,,
0.01777876354753971,1,77,,,,,,,,,,,,,,,,,
0.01739410124719143,1,78,,,,,,,,,,,,,,,,,
0.017151907086372375,1,79,,,,,,,,,,,,,,,,,
0.016752939671278,1,80,,,,,,,,,,,,,,,,,
0.01648085191845894,1,81,,,,,,,,,,,,,,,,,
0.01628047600388527,1,82,,,,,,,,,,,,,,,,,
0.01591738872230053,1,83,,,,,,,,,,,,,,,,,
0.015618562698364258,1,84,,,,,,,,,,,,,,,,,
0.015411240048706532,1,85,,,,,,,,,,,,,,,,,
0.015171311795711517,1,86,,,,,,,,,,,,,,,,,
0.014866179786622524,1,87,,,,,,,,,,,,,,,,,
0.014623594470322132,1,88,,,,,,,,,,,,,,,,,
0.014405621215701103,1,89,,,,,,,,,,,,,,,,,
0.014195702038705349,1,90,,,,,,,,,,,,,,,,,
0.014124794863164425,1,91,,,,,,,,,,,,,,,,,
0.013757090084254742,1,92,,,,,,,,,,,,,,,,,
0.013571910560131073,1,93,,,,,,,,,,,,,,,,,
0.01333294901996851,1,94,,,,,,,,,,,,,,,,,
0.013224040158092976,1,95,,,,,,,,,,,,,,,,,
0.01296011172235012,1,96,,,,,,,,,,,,,,,,,
0.012772966176271439,1,97,,,,,,,,,,,,,,,,,
0.012630597688257694,1,98,,,,,,,,,,,,,,,,,
0.0124472351744771,1,99,,,,,,,,,,,,,,,,,
0.012246005237102509,1,100,,,,,,,,,,,,,,,,,
0.012066242285072803,1,101,,,,,,,,,,,,,,,,,
0.012054579332470894,1,102,,,,,,,,,,,,,,,,,
0.011753535829484463,1,103,,,,,,,,,,,,,,,,,
0.011604880914092064,1,104,,,,,,,,,,,,,,,,,
0.011526535265147686,1,105,,,,,,,,,,,,,,,,,
0.011411167681217194,1,106,,,,,,,,,,,,,,,,,
0.011304636485874653,1,107,,,,,,,,,,,,,,,,,
,1,107,0.016445396468043327,0.07894736528396606,0.05639097839593887,0.0714285746216774,0.0,0.01879699155688286,0.003759398590773344,0.011278195306658745,0.034371644258499146,220.5983123779297,197.33645629882812,204.5846710205078,129.3323974609375,168.10301208496094,180.64706420898438,237.5330352783203,191.16213989257812
0.011064155958592892,2,108,,,,,,,,,,,,,,,,,
0.010850903578102589,2,109,,,,,,,,,,,,,,,,,
0.010762941092252731,2,110,,,,,,,,,,,,,,,,,
0.010669753886759281,2,111,,,,,,,,,,,,,,,,,
0.010495571419596672,2,112,,,,,,,,,,,,,,,,,
0.010345879010856152,2,113,,,,,,,,,,,,,,,,,
0.01025405339896679,2,114,,,,,,,,,,,,,,,,,
0.010094488970935345,2,115,,,,,,,,,,,,,,,,,
0.009979192167520523,2,116,,,,,,,,,,,,,,,,,
0.009834346361458302,2,117,,,,,,,,,,,,,,,,,
0.009783931076526642,2,118,,,,,,,,,,,,,,,,,
0.009606904350221157,2,119,,,,,,,,,,,,,,,,,
0.009505906142294407,2,120,,,,,,,,,,,,,,,,,
0.009506706148386002,2,121,,,,,,,,,,,,,,,,,
0.009374008513987064,2,122,,,,,,,,,,,,,,,,,
0.009173533879220486,2,123,,,,,,,,,,,,,,,,,
0.009145848453044891,2,124,,,,,,,,,,,,,,,,,
0.00901364628225565,2,125,,,,,,,,,,,,,,,,,
0.00900824461132288,2,126,,,,,,,,,,,,,,,,,
0.008850599639117718,2,127,,,,,,,,,,,,,,,,,
0.008678942918777466,2,128,,,,,,,,,,,,,,,,,
0.008672596886754036,2,129,,,,,,,,,,,,,,,,,
0.00852993130683899,2,130,,,,,,,,,,,,,,,,,
0.0085315415635705,2,131,,,,,,,,,,,,,,,,,
0.008406578563153744,2,132,,,,,,,,,,,,,,,,,
0.008229346945881844,2,133,,,,,,,,,,,,,,,,,
0.008241456001996994,2,134,,,,,,,,,,,,,,,,,
0.008118359372019768,2,135,,,,,,,,,,,,,,,,,
0.008045807480812073,2,136,,,,,,,,,,,,,,,,,
0.007878868840634823,2,137,,,,,,,,,,,,,,,,,
0.007849190384149551,2,138,,,,,,,,,,,,,,,,,
0.007834428921341896,2,139,,,,,,,,,,,,,,,,,
0.007734872400760651,2,140,,,,,,,,,,,,,,,,,
0.00777844013646245,2,141,,,,,,,,,,,,,,,,,
0.0075227366760373116,2,142,,,,,,,,,,,,,,,,,
0.00754230422899127,2,143,,,,,,,,,,,,,,,,,
0.00737185450270772,2,144,,,,,,,,,,,,,,,,,
0.0073307896964251995,2,145,,,,,,,,,,,,,,,,,
0.007271094247698784,2,146,,,,,,,,,,,,,,,,,
0.007201644126325846,2,147,,,,,,,,,,,,,,,,,
0.0071898577734827995,2,148,,,,,,,,,,,,,,,,,
0.007095436565577984,2,149,,,,,,,,,,,,,,,,,
0.007012705318629742,2,150,,,,,,,,,,,,,,,,,
0.006985729094594717,2,151,,,,,,,,,,,,,,,,,
0.006904795300215483,2,152,,,,,,,,,,,,,,,,,
0.006818231660872698,2,153,,,,,,,,,,,,,,,,,
0.006683641113340855,2,154,,,,,,,,,,,,,,,,,
0.00675085186958313,2,155,,,,,,,,,,,,,,,,,
0.006727228872478008,2,156,,,,,,,,,,,,,,,,,
0.006520746275782585,2,157,,,,,,,,,,,,,,,,,
0.006428316701203585,2,158,,,,,,,,,,,,,,,,,
0.006381993647664785,2,159,,,,,,,,,,,,,,,,,
0.006381185259670019,2,160,,,,,,,,,,,,,,,,,
0.006252157501876354,2,161,,,,,,,,,,,,,,,,,
,2,161,0.008477574214339256,0.13533835113048553,0.19548872113227844,0.10526315867900848,0.5563910007476807,0.04511278122663498,0.09774436056613922,0.01879699155688286,0.16487649083137512,89.71202087402344,96.9330825805664,85.84339904785156,69.84423065185547,77.60016632080078,117.84580993652344,102.93418884277344,91.5304183959961
0.006327458191663027,3,162,,,,,,,,,,,,,,,,,
0.0062116296030581,3,163,,,,,,,,,,,,,,,,,
0.0061438605189323425,3,164,,,,,,,,,,,,,,,,,
0.006081537343561649,3,165,,,,,,,,,,,,,,,,,
0.006142175290733576,3,166,,,,,,,,,,,,,,,,,
0.005992129445075989,3,167,,,,,,,,,,,,,,,,,
0.006002706475555897,3,168,,,,,,,,,,,,,,,,,
0.005896301008760929,3,169,,,,,,,,,,,,,,,,,
0.005849882494658232,3,170,,,,,,,,,,,,,,,,,
0.005853060632944107,3,171,,,,,,,,,,,,,,,,,
0.005769497714936733,3,172,,,,,,,,,,,,,,,,,
0.0057149319909513,3,173,,,,,,,,,,,,,,,,,
0.005663745570927858,3,174,,,,,,,,,,,,,,,,,
0.005642906296998262,3,175,,,,,,,,,,,,,,,,,
0.005621954333037138,3,176,,,,,,,,,,,,,,,,,
0.0055879149585962296,3,177,,,,,,,,,,,,,,,,,
0.005571132525801659,3,178,,,,,,,,,,,,,,,,,
0.0054651889950037,3,179,,,,,,,,,,,,,,,,,
0.005372546147555113,3,180,,,,,,,,,,,,,,,,,
0.005382954142987728,3,181,,,,,,,,,,,,,,,,,
0.00534053985029459,3,182,,,,,,,,,,,,,,,,,
0.005243111401796341,3,183,,,,,,,,,,,,,,,,,
0.0052527496591210365,3,184,,,,,,,,,,,,,,,,,
0.005164481699466705,3,185,,,,,,,,,,,,,,,,,
0.005113935563713312,3,186,,,,,,,,,,,,,,,,,
0.005091116763651371,3,187,,,,,,,,,,,,,,,,,
0.0051208119839429855,3,188,,,,,,,,,,,,,,,,,
0.005111096426844597,3,189,,,,,,,,,,,,,,,,,
0.0050437659956514835,3,190,,,,,,,,,,,,,,,,,
0.005000103265047073,3,191,,,,,,,,,,,,,,,,,
0.004913617856800556,3,192,,,,,,,,,,,,,,,,,
0.004911011550575495,3,193,,,,,,,,,,,,,,,,,
0.004861261695623398,3,194,,,,,,,,,,,,,,,,,
0.004845788702368736,3,195,,,,,,,,,,,,,,,,,
0.004797446541488171,3,196,,,,,,,,,,,,,,,,,
0.004800805822014809,3,197,,,,,,,,,,,,,,,,,
0.0047609321773052216,3,198,,,,,,,,,,,,,,,,,
0.004688375163823366,3,199,,,,,,,,,,,,,,,,,
0.004607871174812317,3,200,,,,,,,,,,,,,,,,,
0.004659946542233229,3,201,,,,,,,,,,,,,,,,,
0.004685381427407265,3,202,,,,,,,,,,,,,,,,,
0.004531607031822205,3,203,,,,,,,,,,,,,,,,,
0.004557592794299126,3,204,,,,,,,,,,,,,,,,,
0.00466165691614151,3,205,,,,,,,,,,,,,,,,,
0.004463584162294865,3,206,,,,,,,,,,,,,,,,,
0.0044471630826592445,3,207,,,,,,,,,,,,,,,,,
0.004415096715092659,3,208,,,,,,,,,,,,,,,,,
0.004365444183349609,3,209,,,,,,,,,,,,,,,,,
0.0044839465990662575,3,210,,,,,,,,,,,,,,,,,
0.004319762345403433,3,211,,,,,,,,,,,,,,,,,
0.00426296005025506,3,212,,,,,,,,,,,,,,,,,
0.00431220605969429,3,213,,,,,,,,,,,,,,,,,
0.004229527898132801,3,214,,,,,,,,,,,,,,,,,
0.004178772680461407,3,215,,,,,,,,,,,,,,,,,
,3,215,0.005543584935367107,0.3834586441516876,0.30451127886772156,0.4849624037742615,0.4661654233932495,0.32706767320632935,0.17669172585010529,0.17293232679367065,0.33082708716392517,96.52201080322266,82.616455078125,57.168067932128906,39.64411544799805,38.09123229980469,92.3116455078125,96.75263977050781,71.872314453125
0.004229621961712837,4,216,,,,,,,,,,,,,,,,,
0.004126544110476971,4,217,,,,,,,,,,,,,,,,,
0.004099416080862284,4,218,,,,,,,,,,,,,,,,,
0.004065545275807381,4,219,,,,,,,,,,,,,,,,,
0.00411894591525197,4,220,,,,,,,,,,,,,,,,,
0.0041284277103841305,4,221,,,,,,,,,,,,,,,,,
0.00402822345495224,4,222,,,,,,,,,,,,,,,,,
0.0039970953948795795,4,223,,,,,,,,,,,,,,,,,
0.003979653585702181,4,224,,,,,,,,,,,,,,,,,
0.00390223553404212,4,225,,,,,,,,,,,,,,,,,
0.003900422714650631,4,226,,,,,,,,,,,,,,,,,
0.003971684258431196,4,227,,,,,,,,,,,,,,,,,
0.003919773735105991,4,228,,,,,,,,,,,,,,,,,
0.003853194648399949,4,229,,,,,,,,,,,,,,,,,
0.0038645577151328325,4,230,,,,,,,,,,,,,,,,,
0.0037245152052491903,4,231,,,,,,,,,,,,,,,,,
0.0037286216393113136,4,232,,,,,,,,,,,,,,,,,
0.003759677754715085,4,233,,,,,,,,,,,,,,,,,
0.0038399784825742245,4,234,,,,,,,,,,,,,,,,,
0.0036611012183129787,4,235,,,,,,,,,,,,,,,,,
0.0037406731862574816,4,236,,,,,,,,,,,,,,,,,
0.0037415027618408203,4,237,,,,,,,,,,,,,,,,,
0.0036644248757511377,4,238,,,,,,,,,,,,,,,,,
0.003624142147600651,4,239,,,,,,,,,,,,,,,,,
0.0036233856808394194,4,240,,,,,,,,,,,,,,,,,
0.0036332111340016127,4,241,,,,,,,,,,,,,,,,,
0.003521886421367526,4,242,,,,,,,,,,,,,,,,,
0.0035897542256861925,4,243,,,,,,,,,,,,,,,,,
0.0035232705995440483,4,244,,,,,,,,,,,,,,,,,
0.0035149811301380396,4,245,,,,,,,,,,,,,,,,,
0.00347251002676785,4,246,,,,,,,,,,,,,,,,,
0.0034310549963265657,4,247,,,,,,,,,,,,,,,,,
0.003443753346800804,4,248,,,,,,,,,,,,,,,,,
0.003457731334492564,4,249,,,,,,,,,,,,,,,,,
0.003447676543146372,4,250,,,,,,,,,,,,,,,,,
0.0034726187586784363,4,251,,,,,,,,,,,,,,,,,
0.003339105984196067,4,252,,,,,,,,,,,,,,,,,
0.0033830245956778526,4,253,,,,,,,,,,,,,,,,,
0.00338739319704473,4,254,,,,,,,,,,,,,,,,,
0.003435519291087985,4,255,,,,,,,,,,,,,,,,,
0.003274247981607914,4,256,,,,,,,,,,,,,,,,,
0.0032765811774879694,4,257,,,,,,,,,,,,,,,,,
0.0032826641108840704,4,258,,,,,,,,,,,,,,,,,
0.0033238944597542286,4,259,,,,,,,,,,,,,,,,,
0.0033199945464730263,4,260,,,,,,,,,,,,,,,,,
0.0031773599330335855,4,261,,,,,,,,,,,,,,,,,
0.0031795958057045937,4,262,,,,,,,,,,,,,,,,,
0.00322925066575408,4,263,,,,,,,,,,,,,,,,,
0.0031484966166317463,4,264,,,,,,,,,,,,,,,,,
0.003198356833308935,4,265,,,,,,,,,,,,,,,,,
0.0031359472777694464,4,266,,,,,,,,,,,,,,,,,
0.0032192133367061615,4,267,,,,,,,,,,,,,,,,,
0.0032269801013171673,4,268,,,,,,,,,,,,,,,,,
0.003087245859205723,4,269,,,,,,,,,,,,,,,,,
,4,269,0.0041063809767365456,0.6390977501869202,0.5150375962257385,0.8120300769805908,0.6654135584831238,0.6917293071746826,0.4624060094356537,0.6090225577354431,0.6278195381164551,70.33834838867188,71.98973083496094,43.65522766113281,20.673118591308594,20.162216186523438,97.59516906738281,73.80744171142578,56.88875198364258
0.0030883345752954483,5,270,,,,,,,,,,,,,,,,,
0.0030533764511346817,5,271,,,,,,,,,,,,,,,,,
0.00309585384093225,5,272,,,,,,,,,,,,,,,,,
0.002995039103552699,5,273,,,,,,,,,,,,,,,,,
0.003009728156030178,5,274,,,,,,,,,,,,,,,,,
0.003077551256865263,5,275,,,,,,,,,,,,,,,,,
0.0029517740476876497,5,276,,,,,,,,,,,,,,,,,
0.0030529608484357595,5,277,,,,,,,,,,,,,,,,,
0.0029624360613524914,5,278,,,,,,,,,,,,,,,,,
0.0029816876631230116,5,279,,,,,,,,,,,,,,,,,
0.0029262404423207045,5,280,,,,,,,,,,,,,,,,,
0.002854990540072322,5,281,,,,,,,,,,,,,,,,,
0.0028691571205854416,5,282,,,,,,,,,,,,,,,,,
0.0028969559352844954,5,283,,,,,,,,,,,,,,,,,
0.0029300861060619354,5,284,,,,,,,,,,,,,,,,,
0.0029173423536121845,5,285,,,,,,,,,,,,,,,,,
0.0029303189367055893,5,286,,,,,,,,,,,,,,,,,
0.002866842783987522,5,287,,,,,,,,,,,,,,,,,
0.002821562113240361,5,288,,,,,,,,,,,,,,,,,
0.0028938681352883577,5,289,,,,,,,,,,,,,,,,,
0.0027651425916701555,5,290,,,,,,,,,,,,,,,,,
0.002900514518842101,5,291,,,,,,,,,,,,,,,,,
0.0028389841318130493,5,292,,,,,,,,,,,,,,,,,
0.0028209888841956854,5,293,,,,,,,,,,,,,,,,,
0.0028350306674838066,5,294,,,,,,,,,,,,,,,,,
0.0027718166820704937,5,295,,,,,,,,,,,,,,,,,
0.002875432139262557,5,296,,,,,,,,,,,,,,,,,
0.0027112262323498726,5,297,,,,,,,,,,,,,,,,,
0.002764370758086443,5,298,,,,,,,,,,,,,,,,,
0.002745657693594694,5,299,,,,,,,,,,,,,,,,,
0.0026359858456999063,5,300,,,,,,,,,,,,,,,,,
0.0026712219696491957,5,301,,,,,,,,,,,,,,,,,
0.0026960172690451145,5,302,,,,,,,,,,,,,,,,,
0.0026519368402659893,5,303,,,,,,,,,,,,,,,,,
0.0027180558536201715,5,304,,,,,,,,,,,,,,,,,
0.002602263120934367,5,305,,,,,,,,,,,,,,,,,
0.002660035388544202,5,306,,,,,,,,,,,,,,,,,
0.0026783577632158995,5,307,,,,,,,,,,,,,,,,,
0.002562656532973051,5,308,,,,,,,,,,,,,,,,,
0.0026101062539964914,5,309,,,,,,,,,,,,,,,,,
0.0026236646808683872,5,310,,,,,,,,,,,,,,,,,
0.002565596718341112,5,311,,,,,,,,,,,,,,,,,
0.0025705245789140463,5,312,,,,,,,,,,,,,,,,,
0.0025434319395571947,5,313,,,,,,,,,,,,,,,,,
0.002609280403703451,5,314,,,,,,,,,,,,,,,,,
0.0026305289939045906,5,315,,,,,,,,,,,,,,,,,
0.002576487371698022,5,316,,,,,,,,,,,,,,,,,
0.0024615712463855743,5,317,,,,,,,,,,,,,,,,,
0.002470904029905796,5,318,,,,,,,,,,,,,,,,,
0.0025058500468730927,5,319,,,,,,,,,,,,,,,,,
0.002521699760109186,5,320,,,,,,,,,,,,,,,,,
0.002437372226268053,5,321,,,,,,,,,,,,,,,,,
0.002542756497859955,5,322,,,,,,,,,,,,,,,,,
0.0024466903414577246,5,323,,,,,,,,,,,,,,,,,
,5,323,0.0033206604421138763,0.7556390762329102,0.6729323267936707,0.9360902309417725,0.6428571343421936,0.6879699230194092,0.6127819418907166,0.7969924807548523,0.7293233275413513,63.691795349121094,88.10364532470703,43.5439338684082,45.789031982421875,48.23588562011719,90.07840728759766,57.4556770324707,62.41405487060547
0.002508345292881131,6,324,,,,,,,,,,,,,,,,,
0.002426608232781291,6,325,,,,,,,,,,,,,,,,,
0.0024417720269411802,6,326,,,,,,,,,,,,,,,,,
0.0024092483799904585,6,327,,,,,,,,,,,,,,,,,
0.002412848873063922,6,328,,,,,,,,,,,,,,,,,
0.002444975543767214,6,329,,,,,,,,,,,,,,,,,
0.002375854877755046,6,330,,,,,,,,,,,,,,,,,
0.0023226612247526646,6,331,,,,,,,,,,,,,,,,,
0.0024002508725970984,6,332,,,,,,,,,,,,,,,,,
0.0024096339475363493,6,333,,,,,,,,,,,,,,,,,
0.0023081970866769552,6,334,,,,,,,,,,,,,,,,,
0.002367603126913309,6,335,,,,,,,,,,,,,,,,,
0.0024275679606944323,6,336,,,,,,,,,,,,,,,,,
0.002363124629482627,6,337,,,,,,,,,,,,,,,,,
0.002399214543402195,6,338,,,,,,,,,,,,,,,,,
0.002332006348297,6,339,,,,,,,,,,,,,,,,,
0.002378469565883279,6,340,,,,,,,,,,,,,,,,,
0.0022238860838115215,6,341,,,,,,,,,,,,,,,,,
0.0024479147978127003,6,342,,,,,,,,,,,,,,,,,
0.002288836520165205,6,343,,,,,,,,,,,,,,,,,
0.0022682962007820606,6,344,,,,,,,,,,,,,,,,,
0.0022703770082443953,6,345,,,,,,,,,,,,,,,,,
0.0023089684545993805,6,346,,,,,,,,,,,,,,,,,
0.0021819297689944506,6,347,,,,,,,,,,,,,,,,,
0.0021853740327060223,6,348,,,,,,,,,,,,,,,,,
0.0022958535701036453,6,349,,,,,,,,,,,,,,,,,
0.0022312025539577007,6,350,,,,,,,,,,,,,,,,,
0.002183483215048909,6,351,,,,,,,,,,,,,,,,,
0.002231162041425705,6,352,,,,,,,,,,,,,,,,,
0.002205857541412115,6,353,,,,,,,,,,,,,,,,,
0.0022356384433805943,6,354,,,,,,,,,,,,,,,,,
0.0022097413893789053,6,355,,,,,,,,,,,,,,,,,
0.002155867638066411,6,356,,,,,,,,,,,,,,,,,
0.002142043085768819,6,357,,,,,,,,,,,,,,,,,
0.0021230466663837433,6,358,,,,,,,,,,,,,,,,,
0.002161468146368861,6,359,,,,,,,,,,,,,,,,,
0.00215538265183568,6,360,,,,,,,,,,,,,,,,,
0.0021981445606797934,6,361,,,,,,,,,,,,,,,,,
0.002124322112649679,6,362,,,,,,,,,,,,,,,,,
0.002271931618452072,6,363,,,,,,,,,,,,,,,,,
0.0020474649500101805,6,364,,,,,,,,,,,,,,,,,
0.0020870808511972427,6,365,,,,,,,,,,,,,,,,,
0.002126551466062665,6,366,,,,,,,,,,,,,,,,,
0.002097539836540818,6,367,,,,,,,,,,,,,,,,,
0.0020885539706796408,6,368,,,,,,,,,,,,,,,,,
0.0021613554563373327,6,369,,,,,,,,,,,,,,,,,
0.002220835303887725,6,370,,,,,,,,,,,,,,,,,
0.0021241982467472553,6,371,,,,,,,,,,,,,,,,,
0.0021238334011286497,6,372,,,,,,,,,,,,,,,,,
0.0021054053213447332,6,373,,,,,,,,,,,,,,,,,
0.0020748861134052277,6,374,,,,,,,,,,,,,,,,,
0.0021322700195014477,6,375,,,,,,,,,,,,,,,,,
0.0020712881814688444,6,376,,,,,,,,,,,,,,,,,
0.002015162957832217,6,377,,,,,,,,,,,,,,,,,
,6,377,0.0030059851706027985,0.7518796920776367,0.6992481350898743,0.9285714030265808,0.6842105388641357,0.7518796920776367,0.6954887509346008,0.7706766724586487,0.7545650005340576,75.1362533569336,70.8720703125,49.97636413574219,34.3466796875,33.05457305908203,90.17713928222656,60.660377502441406,59.17478561401367
0.002035745419561863,7,378,,,,,,,,,,,,,,,,,
0.002026099245995283,7,379,,,,,,,,,,,,,,,,,
0.002016650978475809,7,380,,,,,,,,,,,,,,,,,
0.002019242849200964,7,381,,,,,,,,,,,,,,,,,
0.002031196840107441,7,382,,,,,,,,,,,,,,,,,
0.0020132875069975853,7,383,,,,,,,,,,,,,,,,,
0.0019670797046273947,7,384,,,,,,,,,,,,,,,,,
0.0019867788068950176,7,385,,,,,,,,,,,,,,,,,
0.001988806063309312,7,386,,,,,,,,,,,,,,,,,
0.0020003407262265682,7,387,,,,,,,,,,,,,,,,,
0.002011386677622795,7,388,,,,,,,,,,,,,,,,,
0.001908666454255581,7,389,,,,,,,,,,,,,,,,,
0.0019301517168059945,7,390,,,,,,,,,,,,,,,,,
0.0019133277237415314,7,391,,,,,,,,,,,,,,,,,
0.002010950120165944,7,392,,,,,,,,,,,,,,,,,
0.0020159371197223663,7,393,,,,,,,,,,,,,,,,,
0.0018834222573786974,7,394,,,,,,,,,,,,,,,,,
0.001955552725121379,7,395,,,,,,,,,,,,,,,,,
0.002032059244811535,7,396,,,,,,,,,,,,,,,,,
0.001916992012411356,7,397,,,,,,,,,,,,,,,,,
0.0018980129389092326,7,398,,,,,,,,,,,,,,,,,
0.001847853185608983,7,399,,,,,,,,,,,,,,,,,
0.0018995009595528245,7,400,,,,,,,,,,,,,,,,,
0.001979112159460783,7,401,,,,,,,,,,,,,,,,,
0.0018144630594179034,7,402,,,,,,,,,,,,,,,,,
0.001879060990177095,7,403,,,,,,,,,,,,,,,,,
0.0018117415020242333,7,404,,,,,,,,,,,,,,,,,
0.002034856239333749,7,405,,,,,,,,,,,,,,,,,
0.001946193166077137,7,406,,,,,,,,,,,,,,,,,
0.001759212464094162,7,407,,,,,,,,,,,,,,,,,
0.0018947120988741517,7,408,,,,,,,,,,,,,,,,,
0.001790967769920826,7,409,,,,,,,,,,,,,,,,,
0.001845206250436604,7,410,,,,,,,,,,,,,,,,,
0.0018731678137555718,7,411,,,,,,,,,,,,,,,,,
0.001771115348674357,7,412,,,,,,,,,,,,,,,,,
0.0018325487617403269,7,413,,,,,,,,,,,,,,,,,
0.0018439478008076549,7,414,,,,,,,,,,,,,,,,,
0.0017350809648633003,7,415,,,,,,,,,,,,,,,,,
0.0017715818248689175,7,416,,,,,,,,,,,,,,,,,
0.0017741617048159242,7,417,,,,,,,,,,,,,,,,,
