ANIMAL,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1,Animal_1
SHAPE,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_circle,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_polygon,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle,My_rectangle
TIME-BIN #,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
TIME-BIN START TIME (S),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1080.0,1080.0,1080.0,1080.0,1080.0,1080.0,1080.0,1080.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,600.0,600.0,600.0,600.0,600.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1080.0,1080.0,1080.0,1080.0,1080.0,1080.0,1080.0,1080.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,120.0,240.0,240.0,240.0,240.0,240.0,360.0,360.0,360.0,360.0,360.0,480.0,480.0,480.0,480.0,480.0,600.0,600.0,600.0,600.0,600.0,720.0,720.0,720.0,720.0,720.0,840.0,840.0,840.0,840.0,840.0,960.0,960.0,960.0,960.0,960.0,1080.0,1080.0,1080.0,1080.0,1080.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
TIME-BIN END TIME (S),119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1202.5333333333333,1202.5333333333333,1202.5333333333333,1202.5333333333333,1202.5333333333333,1203.5333333333333,1203.5333333333333,1203.5333333333333,1203.5333333333333,1203.5333333333333,1203.6,1203.6,1203.6,1203.6,1203.6,1203.7333333333333,1203.7333333333333,1203.7333333333333,1203.7333333333333,1203.7333333333333,1203.9,1203.9,1203.9,1203.9,1203.9,1204.0333333333333,1204.0333333333333,1204.0333333333333,1204.0333333333333,1204.0333333333333,1204.8333333333333,1204.8333333333333,1204.8333333333333,1204.8333333333333,1204.8333333333333,1204.8333333333333,1205.2666666666667,1205.2666666666667,1205.2666666666667,1205.2666666666667,1205.2666666666667,1205.7333333333333,1205.7333333333333,1205.7333333333333,1205.7333333333333,1205.7333333333333,1206.6333333333334,1206.6333333333334,1206.6333333333334,1206.6333333333334,1206.6333333333334,1209.2666666666667,1209.2666666666667,1209.2666666666667,1209.2666666666667,1209.2666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1202.5333333333333,1202.5333333333333,1202.5333333333333,1202.5333333333333,1202.5333333333333,1203.5333333333333,1203.5333333333333,1203.5333333333333,1203.5333333333333,1203.5333333333333,1203.6,1203.6,1203.6,1203.6,1203.6,1203.7333333333333,1203.7333333333333,1203.7333333333333,1203.7333333333333,1203.7333333333333,1203.9,1203.9,1203.9,1203.9,1203.9,1204.0333333333333,1204.0333333333333,1204.0333333333333,1204.0333333333333,1204.0333333333333,1204.8333333333333,1204.8333333333333,1204.8333333333333,1204.8333333333333,1204.8333333333333,1205.2666666666667,1205.2666666666667,1205.2666666666667,1205.2666666666667,1205.2666666666667,1205.7333333333333,1205.7333333333333,1205.7333333333333,1205.7333333333333,1205.7333333333333,1206.6333333333334,1206.6333333333334,1206.6333333333334,1206.6333333333334,1206.6333333333334,1209.2666666666667,1209.2666666666667,1209.2666666666667,1209.2666666666667,1209.2666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,119.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,239.96666666666667,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,359.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,479.96666666666664,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,599.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,719.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,839.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,959.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1079.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1199.9666666666667,1202.5333333333333,1202.5333333333333,1202.5333333333333,1202.5333333333333,1202.5333333333333,1203.5333333333333,1203.5333333333333,1203.5333333333333,1203.5333333333333,1203.5333333333333,1203.6,1203.6,1203.6,1203.6,1203.6,1203.7333333333333,1203.7333333333333,1203.7333333333333,1203.7333333333333,1203.7333333333333,1203.9,1203.9,1203.9,1203.9,1203.9,1204.0333333333333,1204.0333333333333,1204.0333333333333,1204.0333333333333,1204.0333333333333,1204.8333333333333,1204.8333333333333,1204.8333333333333,1204.8333333333333,1204.8333333333333,1205.2666666666667,1205.2666666666667,1205.2666666666667,1205.2666666666667,1205.2666666666667,1205.7333333333333,1205.7333333333333,1205.7333333333333,1205.7333333333333,1205.7333333333333,1206.6333333333334,1206.6333333333334,1206.6333333333334,1206.6333333333334,1206.6333333333334,1209.2666666666667,1209.2666666666667,1209.2666666666667,1209.2666666666667,1209.2666666666667
TIME-BIN START FRAME (#),0,0,0,0,0,0,0,0,3600,3600,3600,3600,3600,3600,3600,3600,7200,7200,7200,7200,7200,7200,7200,7200,10800,10800,10800,10800,10800,10800,10800,10800,14400,14400,14400,14400,14400,14400,14400,14400,18000,18000,18000,18000,18000,18000,18000,18000,21600,21600,21600,21600,21600,21600,21600,21600,25200,25200,25200,25200,25200,25200,25200,25200,28800,28800,28800,28800,28800,28800,28800,28800,32400,32400,32400,32400,32400,32400,32400,32400,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,0,0,0,0,0,0,0,0,3600,3600,3600,3600,3600,3600,3600,3600,7200,7200,7200,7200,7200,7200,7200,7200,10800,10800,10800,10800,10800,10800,10800,10800,14400,14400,14400,14400,14400,14400,14400,14400,18000,18000,18000,18000,18000,21600,21600,21600,21600,21600,21600,21600,21600,25200,25200,25200,25200,25200,25200,25200,25200,28800,28800,28800,28800,28800,28800,28800,28800,32400,32400,32400,32400,32400,32400,32400,32400,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,0,0,0,0,0,3600,3600,3600,3600,3600,7200,7200,7200,7200,7200,10800,10800,10800,10800,10800,14400,14400,14400,14400,14400,18000,18000,18000,18000,18000,21600,21600,21600,21600,21600,25200,25200,25200,25200,25200,28800,28800,28800,28800,28800,32400,32400,32400,32400,32400,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000
TIME-BIN END FRAME (#),3599,3599,3599,3599,3599,3599,3599,3599,7199,7199,7199,7199,7199,7199,7199,7199,10799,10799,10799,10799,10799,10799,10799,10799,14399,14399,14399,14399,14399,14399,14399,14399,17999,17999,17999,17999,17999,17999,17999,17999,21599,21599,21599,21599,21599,21599,21599,21599,25199,25199,25199,25199,25199,25199,25199,25199,28799,28799,28799,28799,28799,28799,28799,28799,32399,32399,32399,32399,32399,32399,32399,32399,35999,35999,35999,35999,35999,35999,35999,35999,36076,36076,36076,36076,36076,36106,36106,36106,36106,36106,36108,36108,36108,36108,36108,36112,36112,36112,36112,36112,36117,36117,36117,36117,36117,36121,36121,36121,36121,36121,36145,36145,36145,36145,36145,36145,36158,36158,36158,36158,36158,36172,36172,36172,36172,36172,36199,36199,36199,36199,36199,36278,36278,36278,36278,36278,3599,3599,3599,3599,3599,3599,3599,3599,7199,7199,7199,7199,7199,7199,7199,7199,10799,10799,10799,10799,10799,10799,10799,10799,14399,14399,14399,14399,14399,14399,14399,14399,17999,17999,17999,17999,17999,17999,17999,17999,21599,21599,21599,21599,21599,25199,25199,25199,25199,25199,25199,25199,25199,28799,28799,28799,28799,28799,28799,28799,28799,32399,32399,32399,32399,32399,32399,32399,32399,35999,35999,35999,35999,35999,35999,35999,35999,36076,36076,36076,36076,36076,36106,36106,36106,36106,36106,36108,36108,36108,36108,36108,36112,36112,36112,36112,36112,36117,36117,36117,36117,36117,36121,36121,36121,36121,36121,36145,36145,36145,36145,36145,36158,36158,36158,36158,36158,36172,36172,36172,36172,36172,36199,36199,36199,36199,36199,36278,36278,36278,36278,36278,3599,3599,3599,3599,3599,7199,7199,7199,7199,7199,10799,10799,10799,10799,10799,14399,14399,14399,14399,14399,17999,17999,17999,17999,17999,21599,21599,21599,21599,21599,25199,25199,25199,25199,25199,28799,28799,28799,28799,28799,32399,32399,32399,32399,32399,35999,35999,35999,35999,35999,36076,36076,36076,36076,36076,36106,36106,36106,36106,36106,36108,36108,36108,36108,36108,36112,36112,36112,36112,36112,36117,36117,36117,36117,36117,36121,36121,36121,36121,36121,36145,36145,36145,36145,36145,36158,36158,36158,36158,36158,36172,36172,36172,36172,36172,36199,36199,36199,36199,36199,36278,36278,36278,36278,36278
