scorer,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000,DLC_resnet50_OF viejos TFMDec3shuffle1_150000
bodyparts,nose,nose,nose,left ear,left ear,left ear,right ear,right ear,right ear,center,center,center,latera left,latera left,latera left,lateral right,lateral right,lateral right,tail base,tail base,tail base,tail end,tail end,tail end
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,165.48292541503906,476.60302734375,0.004276171326637268,163.5963897705078,493.29522705078125,0.0005544225568883121,169.62216186523438,486.4667053222656,0.001358677982352674,154.4073486328125,473.655029296875,0.00046058831503614783,170.087646484375,493.941162109375,0.0004065318207722157,157.1800994873047,476.24957275390625,0.000340683531248942,163.86900329589844,476.1246032714844,0.0013041761703789234,166.1593780517578,483.5924987792969,0.2870606482028961
1,169.14773559570312,476.3799743652344,0.0007979227229952812,109.1986312866211,494.4606018066406,0.00016936520114541054,170.30442810058594,486.70538330078125,0.0001696669787634164,316.4461975097656,489.98516845703125,0.0002221855247626081,317.9493408203125,492.7947692871094,0.00024676776956766844,317.67431640625,492.0438537597656,0.0001750772207742557,168.30691528320312,476.5124206542969,0.00032676864066161215,166.83558654785156,484.66162109375,0.0617833286523819
2,165.6808319091797,477.3221435546875,0.001503255683928728,168.0155487060547,493.5981140136719,0.0002596986887510866,170.0285186767578,486.7491760253906,0.0004298728599678725,316.3933410644531,490.0497741699219,0.0002005091664614156,317.86383056640625,492.7355651855469,0.00024293178285006434,317.6191101074219,492.1338806152344,0.00016048259567469358,163.86123657226562,476.50738525390625,0.0005825667758472264,166.15567016601562,483.8901062011719,0.11311006546020508
3,165.492431640625,476.5624694824219,0.004565890412777662,163.6147918701172,493.2646789550781,0.0005534679512493312,169.66322326660156,486.41583251953125,0.0014633963583037257,154.3910675048828,473.6888427734375,0.00046393589582294226,170.1462860107422,493.9825134277344,0.00043804076267406344,157.15953063964844,476.2655334472656,0.000334070879034698,163.85801696777344,476.0771484375,0.00139784743078053,166.2180633544922,483.572265625,0.27720850706100464
4,169.2389373779297,476.50885009765625,0.0009782591369003057,167.517333984375,493.869873046875,0.000276494596619159,170.25804138183594,486.8875732421875,0.000257293286267668,316.4101867675781,490.0295104980469,0.0002077584358630702,169.99856567382812,494.4595947265625,0.00029821679345332086,317.606201171875,492.1479797363281,0.0001744025939842686,168.36724853515625,476.5908508300781,0.00041890304419212043,166.8690185546875,484.9177551269531,0.09384045004844666
5,165.71835327148438,477.1937255859375,0.0014920016983523965,168.0200653076172,493.40435791015625,0.00024071034567896277,170.0393524169922,486.6072692871094,0.00038895089528523386,316.3830871582031,490.0948181152344,0.00020113300706725568,317.88671875,492.8437194824219,0.0002412022149655968,317.5580139160156,492.2002868652344,0.0001631932391319424,163.9217071533203,476.39794921875,0.0005716796149499714,166.15773010253906,483.7130126953125,0.11258509010076523
6,165.4723358154297,476.7243957519531,0.006552945822477341,163.61099243164062,493.12640380859375,0.0007786934729665518,169.8009033203125,486.402587890625,0.0022325122263282537,170.72804260253906,477.0177307128906,0.0005992382066324353,168.6068572998047,478.2965087890625,0.0005293362191878259,169.91688537597656,495.1661682128906,0.00038440292701125145,163.8795928955078,476.1678466796875,0.0015339296078309417,166.4150390625,483.8111877441406,0.2689802646636963
7,169.14923095703125,476.3773193359375,0.0009565508225932717,167.55406188964844,493.9059753417969,0.00025346234906464815,170.28623962402344,486.7781677246094,0.000216397296753712,316.47076416015625,489.9178771972656,0.00021276742336340249,317.96929931640625,492.7518615722656,0.00025058852043002844,317.6811218261719,492.0163269042969,0.0001762901956681162,168.27163696289062,476.49761962890625,0.0003875646216329187,166.8048553466797,484.7818908691406,0.08205589652061462
8,165.7213897705078,477.1944580078125,0.0014349916018545628,168.0615997314453,493.3287353515625,0.00025888608070090413,170.0016326904297,486.5960998535156,0.0004077098856214434,170.35049438476562,476.897705078125,0.00020410213619470596,317.951171875,492.65118408203125,0.00024016862153075635,317.6610107421875,492.0213928222656,0.00016514919116161764,163.9198455810547,476.3998718261719,0.0005770009593106806,166.1658172607422,483.7465515136719,0.12019922584295273
9,165.45484924316406,476.48394775390625,0.004855032544583082,163.6517791748047,493.231201171875,0.0005245055654086173,169.7720489501953,486.27392578125,0.001471647061407566,170.5596466064453,476.9944152832031,0.0005352716543711722,168.52804565429688,478.2303771972656,0.0004478165355976671,157.2275390625,476.2761535644531,0.0003439428983256221,163.87339782714844,476.0348815917969,0.0013399784220382571,166.2403564453125,483.3053894042969,0.24950258433818817
10,169.10928344726562,476.3688659667969,0.0008614385733380914,167.57212829589844,493.776611328125,0.00022786963381804526,170.4017333984375,486.6929931640625,0.0001820621982915327,316.4593505859375,489.9187316894531,0.0002077273529721424,317.96075439453125,492.75634765625,0.00024410593323409557,317.6754150390625,492.0155944824219,0.0001704132737359032,168.1974334716797,476.5478210449219,0.00034413966932334006,166.8949737548828,484.5201416015625,0.07124905288219452
11,165.66372680664062,476.9996032714844,0.00117415317799896,316.61175537109375,493.652099609375,0.00016732822405174375,169.76133728027344,482.4613342285156,0.0003386010357644409,170.28465270996094,476.8478088378906,0.00020300690084695816,317.9579772949219,492.6609802246094,0.00024140697496477515,317.67425537109375,492.015869140625,0.0001641647977521643,163.8770294189453,476.3239440917969,0.0005355615285225213,166.0686492919922,483.4132995605469,0.10177754610776901
12,165.62403869628906,476.7126770019531,0.004968523513525724,167.85179138183594,493.0727844238281,0.0005777347832918167,169.83853149414062,486.29229736328125,0.0016470795962959528,170.7069549560547,476.8990783691406,0.000628811598289758,168.657470703125,478.2804870605469,0.0005182034219615161,170.48989868164062,478.39501953125,0.00034845058689825237,167.00357055664062,476.3286437988281,0.0014868192374706268,166.39537048339844,483.4950256347656,0.23253606259822845
13,168.96961975097656,476.1846008300781,0.0009899584110826254,167.42628479003906,493.35174560546875,0.0003770853509195149,170.14834594726562,486.5614318847656,0.0003701075620483607,316.4892578125,490.0561218261719,0.0001996626815525815,170.00244140625,494.8030700683594,0.00025747439940460026,317.5887756347656,492.2047119140625,0.00017094692157115787,168.0340576171875,476.4357604980469,0.0004205683944746852,167.1051025390625,484.67938232421875,0.08918014913797379
14,165.70770263671875,476.88848876953125,0.0014164951862767339,168.10079956054688,493.21319580078125,0.00021146291692275554,169.7995147705078,482.4878845214844,0.00041236644028685987,170.4114990234375,476.7642517089844,0.00024071309599094093,318.020751953125,492.7030029296875,0.00023888402211014181,317.74871826171875,491.94866943359375,0.0001524393301224336,163.94850158691406,476.2817687988281,0.0005999593995511532,166.2221221923828,483.5045471191406,0.11698929965496063
15,165.5059814453125,476.4857177734375,0.0052463761530816555,163.63441467285156,493.23779296875,0.0006358832470141351,169.71910095214844,486.2716369628906,0.001741466112434864,170.6198272705078,476.9804992675781,0.0006439589778892696,168.582763671875,478.2061767578125,0.0005170269287191331,170.2901153564453,478.383056640625,0.0003527826629579067,166.91468811035156,476.1645812988281,0.0014824463287368417,166.4069366455078,483.448974609375,0.2651650905609131
16,169.0580596923828,476.15869140625,0.000887856527697295,167.37179565429688,493.4445495605469,0.000298136321362108,170.1813507080078,486.61260986328125,0.00030199147295206785,316.5693054199219,490.03997802734375,0.0002056635421467945,317.992919921875,492.9328308105469,0.000242991533013992,317.71856689453125,492.1346740722656,0.00017407596169505268,168.09686279296875,476.3725280761719,0.0003731675387825817,167.1446990966797,484.7958679199219,0.0796155259013176
17,165.7315216064453,476.97833251953125,0.0018471813527867198,168.10044860839844,493.37298583984375,0.00033978844294324517,169.9475555419922,486.4991149902344,0.0004846783122047782,170.36903381347656,476.8323974609375,0.0002627518551889807,318.0927429199219,492.75335693359375,0.0002545946335885674,316.6767272949219,364.5048828125,0.00017981768178287894,163.96511840820312,476.3442077636719,0.0006705434643663466,166.33270263671875,483.7182922363281,0.1358053982257843
18,165.45611572265625,476.4112854003906,0.005725760478526354,163.67962646484375,493.1989440917969,0.000694225134793669,169.7659454345703,486.27545166015625,0.0018614596920087934,170.6238555908203,477.0121765136719,0.000624906737357378,168.5813751220703,478.20269775390625,0.0005251078982837498,157.23565673828125,476.281982421875,0.0003643975651357323,163.90670776367188,475.9743957519531,0.0014515283983200788,166.41175842285156,483.4425354003906,0.2798164486885071
19,169.05914306640625,476.28338623046875,0.0009683937532827258,167.38226318359375,493.35113525390625,0.0003450782969594002,170.15736389160156,486.6109924316406,0.00035762786865234375,316.54327392578125,490.05084228515625,0.000202585753868334,317.99041748046875,492.94061279296875,0.00023851191508583724,317.7395935058594,492.1243591308594,0.0001685370079940185,168.12704467773438,476.4710693359375,0.0004251230275258422,167.1038360595703,484.6151123046875,0.09807499498128891
20,165.79159545898438,477.1780090332031,0.0021205360535532236,168.09860229492188,493.4734191894531,0.00036006601294502616,169.97898864746094,486.65679931640625,0.0005380343645811081,170.46046447753906,476.83575439453125,0.0002820095978677273,168.47288513183594,478.40472412109375,0.0002559732529334724,317.6451416015625,492.20025634765625,0.0001444419613108039,167.3282470703125,476.42449951171875,0.0007495799800381064,166.32740783691406,483.8634948730469,0.12926769256591797
21,165.45436096191406,476.4058837890625,0.0056115020997822285,163.66909790039062,493.1789245605469,0.0006750462343916297,169.7447052001953,486.26397705078125,0.0017799462657421827,170.6180877685547,477.0073547363281,0.0006169074913486838,168.57305908203125,478.1887512207031,0.0005278490716591477,157.25477600097656,476.2974548339844,0.0003645838296506554,163.9207763671875,475.9891357421875,0.001453974167816341,166.38815307617188,483.39373779296875,0.2805032432079315
22,169.05027770996094,476.1088562011719,0.0009507889044471085,167.39418029785156,493.3836975097656,0.0003669614379759878,170.1038818359375,486.5997009277344,0.00037615347537212074,316.5691833496094,490.0531921386719,0.00021152988483663648,317.99945068359375,492.9683532714844,0.0002493011998012662,317.7665710449219,492.1312255859375,0.0001784827036317438,168.12232971191406,476.3451843261719,0.00040024463669396937,167.1094207763672,484.7065124511719,0.10572031140327454
23,165.7525177001953,477.1925964355469,0.00221911515109241,168.05136108398438,493.6135559082031,0.0004806100332643837,169.99037170410156,486.7302551269531,0.0006050561787560582,170.4253387451172,476.92095947265625,0.0002728865365497768,170.39767456054688,494.27655029296875,0.00030823959968984127,317.6597900390625,492.1595458984375,0.00017370819114148617,163.9672393798828,476.49505615234375,0.0007329132640734315,166.37489318847656,483.9972839355469,0.1406978964805603
24,165.422607421875,476.3696594238281,0.005564943887293339,163.59884643554688,493.10113525390625,0.0006311009055934846,169.7054901123047,486.1856384277344,0.0017356349853798747,170.5761260986328,477.02685546875,0.0005900604883208871,168.546875,478.1413269042969,0.0005142669542692602,157.2436065673828,476.3402404785156,0.0003757834492716938,163.87411499023438,475.96917724609375,0.0014360790373757482,166.31776428222656,483.32806396484375,0.2890597879886627
25,169.1376953125,476.2461853027344,0.0008680462487973273,167.36666870117188,493.341796875,0.00031047401716932654,170.1227264404297,486.6304626464844,0.0003044187615159899,316.5733337402344,490.0477600097656,0.00020337830937933177,317.99481201171875,492.96783447265625,0.00024104655312839895,317.7723083496094,492.1213684082031,0.0001721917069517076,168.14102172851562,476.410888671875,0.00037906860234215856,167.07150268554688,484.698486328125,0.08899132162332535
26,165.72694396972656,476.99945068359375,0.00197317311540246,168.07127380371094,493.4598388671875,0.000469265622086823,169.9235076904297,486.57904052734375,0.0005898507661186159,170.37039184570312,476.8902893066406,0.0002663175982888788,170.4210205078125,494.27117919921875,0.00029036618070676923,316.6966857910156,364.47235107421875,0.00017452969041187316,163.9408416748047,476.4208068847656,0.0007044818485155702,166.3154754638672,483.79779052734375,0.14687848091125488
27,165.42652893066406,476.383056640625,0.005529479589313269,163.61521911621094,493.1533508300781,0.0006394110969267786,169.74417114257812,486.205078125,0.0017037837533280253,170.5809326171875,477.0340576171875,0.0005925755249336362,168.5536346435547,478.1674499511719,0.000517725246027112,157.24269104003906,476.3243103027344,0.0003815495583694428,163.8636474609375,475.9898681640625,0.0014532592613250017,166.28343200683594,483.3303527832031,0.28647923469543457
28,169.13612365722656,476.0998840332031,0.0008310113335028291,167.37120056152344,493.455078125,0.0002623993786983192,170.17701721191406,486.6385498046875,0.00026839965721592307,316.6108703613281,490.06622314453125,0.00020271813264116645,318.0359802246094,493.0330505371094,0.0002453781198710203,317.7856140136719,492.15643310546875,0.00017243536422029138,168.179443359375,476.3140563964844,0.0003605510282795876,167.10415649414062,484.788818359375,0.0717230811715126
29,165.70655822753906,476.997314453125,0.002014909638091922,168.05636596679688,493.3793640136719,0.00044398108730092645,169.897216796875,486.58575439453125,0.0005940438131801784,170.34170532226562,476.8969421386719,0.0002658145676832646,170.39599609375,494.27044677734375,0.00028841252787970006,317.62969970703125,492.1807861328125,0.00016320492431987077,163.9239501953125,476.4087829589844,0.0007192536140792072,166.26043701171875,483.7984924316406,0.14489641785621643
30,165.53065490722656,476.635498046875,0.005631816573441029,163.6466522216797,493.2200927734375,0.0006367274327203631,169.79144287109375,486.28558349609375,0.0018100671004503965,170.6802978515625,476.9884033203125,0.0006140829063951969,168.5997772216797,478.2503356933594,0.000531625933945179,157.21693420410156,476.2158203125,0.000339450896717608,163.94163513183594,476.09454345703125,0.0014397680060938,166.36013793945312,483.50872802734375,0.27420446276664734
31,169.1602325439453,476.2357177734375,0.0008304129005409777,167.3584442138672,493.3388977050781,0.0002663785417098552,170.15087890625,486.623046875,0.00027069999487139285,316.62945556640625,490.0852355957031,0.00020446733105927706,318.0429382324219,493.03515625,0.00024888914776965976,317.7890625,492.1697692871094,0.00017514434875920415,168.2130889892578,476.3878479003906,0.00036349284346215427,167.0712890625,484.73565673828125,0.07913638651371002
32,165.7035369873047,476.9501037597656,0.001981791341677308,168.07241821289062,493.3919982910156,0.0004486663674470037,169.92178344726562,486.5653381347656,0.000567303563002497,170.33897399902344,476.8907165527344,0.0002607964270282537,170.38238525390625,494.2670593261719,0.0002970352361444384,317.6756591796875,492.22247314453125,0.0001738767314236611,163.9252471923828,476.40594482421875,0.0007198930834420025,166.29417419433594,483.72625732421875,0.1398090124130249
33,165.50035095214844,476.4247131347656,0.005569801200181246,163.64012145996094,493.2168884277344,0.0006479849689640105,169.70278930664062,486.23016357421875,0.0018382635898888111,170.5597686767578,477.08050537109375,0.0005881598917767406,168.4849090576172,478.24554443359375,0.0004966664128005505,157.2152099609375,476.29107666015625,0.0003424703318160027,163.92794799804688,476.033447265625,0.0014277310110628605,166.3574981689453,483.452880859375,0.27102404832839966
34,169.25399780273438,476.2702941894531,0.0006581920315511525,109.07581329345703,494.6291809082031,0.00020263790793251246,170.42881774902344,486.7188415527344,0.00014592365187127143,316.5611267089844,490.05633544921875,0.00020210786897223443,317.996826171875,492.94097900390625,0.00023990408226381987,317.76971435546875,492.1262512207031,0.00017197380657307804,168.3671875,476.42071533203125,0.00026593421353027225,166.970703125,484.70684814453125,0.054608505219221115
35,165.70697021484375,476.8809814453125,0.0015836323145776987,168.09991455078125,493.4225769042969,0.0003496933786664158,170.0086212158203,486.48583984375,0.00041876593604683876,170.30389404296875,476.8597106933594,0.0002253570273751393,317.9989013671875,492.82159423828125,0.0002420451637590304,316.7623596191406,364.5108337402344,0.00019691522174980491,163.92523193359375,476.2952575683594,0.0006148635875433683,166.27728271484375,483.6733703613281,0.11028154194355011
36,165.5481414794922,476.4424743652344,0.004514474421739578,163.6250762939453,493.0910949707031,0.0005005080602131784,169.49562072753906,482.30078125,0.0013706641038879752,170.44326782226562,477.0328674316406,0.0005202330648899078,168.42884826660156,478.23529052734375,0.00041498764767311513,157.30372619628906,476.2008972167969,0.00031382907764054835,166.8588409423828,476.1591491699219,0.0013010218972340226,166.22744750976562,483.33447265625,0.21814587712287903
37,169.15013122558594,476.28607177734375,0.0008226841455325484,167.62510681152344,493.8297424316406,0.0002815236512105912,170.3691864013672,486.8140869140625,0.00022799329599365592,316.5523681640625,490.05621337890625,0.00020120953558944166,169.98971557617188,494.4175720214844,0.00025427903165109456,317.7734680175781,492.13494873046875,0.0001716577826300636,168.25538635253906,476.46295166015625,0.0003341546398587525,166.97703552246094,484.7571716308594,0.0728895366191864
